2025-04-15 01:40:01,012 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-04-15 01:40:01,013 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-util-1.9.22.jar
2025-04-15 01:40:01,013 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-3.9.9.jar
2025-04-15 01:40:01,013 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-builder-3.9.9.jar
2025-04-15 01:40:01,013 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-shared-utils-3.4.2.jar
2025-04-15 01:40:01,014 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-04-15 01:40:01,014 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-04-15 01:40:01,014 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-0.0.7.jar
2025-04-15 01:40:01,015 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-1.2.0.jar
2025-04-15 01:40:01,015 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-cipher-2.0.jar
2025-04-15 01:40:01,015 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-classworlds-2.8.0.jar
2025-04-15 01:40:01,015 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-component-annotations-2.1.0.jar
2025-04-15 01:40:01,016 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-interpolation-1.27.jar
2025-04-15 01:40:01,016 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-sec-dispatcher-2.0.jar
2025-04-15 01:40:01,016 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-utils-3.5.1.jar
2025-04-15 01:40:01,017 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-xml-3.0.1.jar
2025-04-15 01:40:01,017 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-file-3.5.3.jar
2025-04-15 01:40:01,018 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-3.5.3.jar
2025-04-15 01:40:01,018 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-shared-3.5.3.jar
2025-04-15 01:40:01,018 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-provider-api-3.5.3.jar
2025-04-15 01:40:01,024 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.0.jre [12])
2025-04-15 01:40:01,025 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\com.google.guava_33.4.0.jre.jar
2025-04-15 01:40:01,025 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.17 [589])
2025-04-15 01:40:01,026 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\slf4j.api_2.0.17.jar
2025-04-15 01:40:01,026 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [24])
2025-04-15 01:40:01,027 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-04-15 01:40:01,027 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [22])
2025-04-15 01:40:01,028 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2025-04-15 01:40:01,029 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [48])
2025-04-15 01:40:01,030 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2025-04-15 01:40:01,030 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [49])
2025-04-15 01:40:01,031 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-04-15 01:40:01,031 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [13])
2025-04-15 01:40:01,032 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2025-04-15 01:40:01,038 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "D:\AgadgoanApplication\DevoteeApplicationBackend":
2025-04-15 01:40:01,041 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always clean
2025-04-15 01:40:05,581 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-04-15 01:40:05,586 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-15 01:40:05,592 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\AgadgoanApplication\DevoteeApplicationBackend\src\test\resources
2025-04-15 01:40:48,355 [Worker-3: Launching Executing install in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013 [296])
2025-04-15 01:40:48,356 [Worker-3: Launching Executing install in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013
2025-04-15 01:40:48,357 [Worker-3: Launching Executing install in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\aopalliance-1.0.jar
2025-04-15 01:40:48,357 [Worker-3: Launching Executing install in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\guice-5.1.0.jar
